countyfp,sex,year,Emp,Name,Dem_RUCA,Dem_Desc,edr,planning.region,mif
151,2,2014,1886,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,2,2015,1845,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,2,2016,1846,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,2,2017,1849,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,2,2018,1843,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,2,2019,1808,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,2,2020,1716,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
151,2,2021,1570,Swift,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
153,1,2010,2875,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,1,2011,2866,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,1,2012,2896,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,1,2013,2996,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,1,2014,2934,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,1,2015,2947,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,1,2016,2884,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,1,2017,2883,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,1,2018,2926,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,1,2019,2999,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,1,2020,2984,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,1,2021,3184,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,2,2010,3612,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,2,2011,3528,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,2,2012,3539,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,2,2013,3589,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,2,2014,3584,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,2,2015,3534,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,2,2016,3458,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,2,2017,3442,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,2,2018,3561,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,2,2019,3660,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,2,2020,3533,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
153,2,2021,3508,Todd,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
155,1,2010,494,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,1,2011,497,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,1,2012,499,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,1,2013,529,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,1,2014,534,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,1,2015,535,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,1,2016,533,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,1,2017,528,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,1,2018,511,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,1,2019,525,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,1,2020,503,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,1,2021,485,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,2,2010,643,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,2,2011,611,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,2,2012,579,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,2,2013,550,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,2,2014,552,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,2,2015,528,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,2,2016,542,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,2,2017,545,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,2,2018,569,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,2,2019,607,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,2,2020,628,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
155,2,2021,586,Traverse,A,Entirely rural,EDR 4 - West Central,Northwest,WC
157,1,2010,3410,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,1,2011,3514,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,1,2012,3668,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,1,2013,3734,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,1,2014,3809,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,1,2015,3750,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,1,2016,3748,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,1,2017,3664,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,1,2018,3757,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,1,2019,3838,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,1,2020,3687,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,1,2021,3452,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,2,2010,3142,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,2,2011,3154,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,2,2012,3228,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,2,2013,3349,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,2,2014,3255,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,2,2015,3337,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,2,2016,3276,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,2,2017,3227,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,2,2018,3252,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,2,2019,3339,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,2,2020,3174,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
157,2,2021,3082,Wabasha,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
159,1,2010,2010,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,1,2011,2146,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,1,2012,2191,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,1,2013,2294,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,1,2014,2225,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,1,2015,2286,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,1,2016,2348,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,1,2017,2302,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,1,2018,2292,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,1,2019,2226,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,1,2020,2166,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,1,2021,2169,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,2,2010,2831,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,2,2011,3025,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,2,2012,3013,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,2,2013,3036,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,2,2014,3072,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,2,2015,3172,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,2,2016,3168,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,2,2017,3084,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,2,2018,3144,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,2,2019,3106,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,2,2020,3020,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
159,2,2021,3082,Wadena,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
161,1,2010,3573,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,1,2011,3801,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,1,2012,3730,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,1,2013,3648,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,1,2014,3504,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,1,2015,3408,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,1,2016,3352,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,1,2017,2925,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,1,2018,2902,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,1,2019,2742,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,1,2020,2527,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,1,2021,2401,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,2,2010,4072,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,2,2011,4076,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,2,2012,3900,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,2,2013,3824,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,2,2014,3669,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,2,2015,3506,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,2,2016,3404,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,2,2017,3283,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,2,2018,3236,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,2,2019,3142,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,2,2020,2944,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
161,2,2021,2882,Waseca,C,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE
163,1,2010,33413,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,1,2011,34497,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,1,2012,35488,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,1,2013,35488,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,1,2014,35759,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,1,2015,37032,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,1,2016,38114,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,1,2017,39836,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,1,2018,40219,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,1,2019,41320,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,1,2020,39994,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,1,2021,41311,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,2,2010,37650,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,2,2011,38143,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,2,2012,39283,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,2,2013,39562,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,2,2014,40480,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,2,2015,41476,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,2,2016,42669,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,2,2017,44006,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,2,2018,44688,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,2,2019,46586,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,2,2020,43200,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
163,2,2021,45754,Washington,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
165,1,2010,1809,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,1,2011,1848,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,1,2012,1946,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,1,2013,2155,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,1,2014,2114,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,1,2015,2158,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,1,2016,2156,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,1,2017,2151,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,1,2018,2055,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,1,2019,2170,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,1,2020,2158,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,1,2021,2254,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,2,2010,2064,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,2,2011,2124,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,2,2012,2468,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,2,2013,2487,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,2,2014,2356,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,2,2015,2241,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,2,2016,2306,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,2,2017,2228,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,2,2018,2217,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,2,2019,2368,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,2,2020,2280,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
165,2,2021,2299,Watonwan,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
167,1,2010,1002,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,1,2011,1020,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,1,2012,969,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,1,2013,979,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,1,2014,980,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,1,2015,965,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,1,2016,935,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,1,2017,908,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,1,2018,878,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,1,2019,889,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,1,2020,868,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,1,2021,811,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,2,2010,1310,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,2,2011,1281,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,2,2012,1247,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,2,2013,1242,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,2,2014,1235,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,2,2015,1193,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,2,2016,1163,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,2,2017,1150,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,2,2018,1111,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,2,2019,1078,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,2,2020,982,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
167,2,2021,906,Wilkin,B,Town/rural mix,EDR 4 - West Central,Northwest,WC
169,1,2010,12089,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,1,2011,12880,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,1,2012,13232,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,1,2013,13236,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,1,2014,13341,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,1,2015,12997,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,1,2016,12750,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,1,2017,12838,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,1,2018,13008,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,1,2019,13174,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,1,2020,12345,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,1,2021,11727,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,2,2010,11514,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,2,2011,12938,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,2,2012,13221,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,2,2013,13376,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,2,2014,13279,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,2,2015,12846,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,2,2016,12820,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,2,2017,12771,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,2,2018,12736,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,2,2019,13012,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,2,2020,12242,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
169,2,2021,11584,Winona,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
171,1,2010,16803,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,1,2011,17385,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,1,2012,18352,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,1,2013,18891,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,1,2014,19050,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,1,2015,19873,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,1,2016,20730,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,1,2017,21910,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,1,2018,22533,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,1,2019,22782,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,1,2020,22481,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,1,2021,21962,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,2,2010,18380,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,2,2011,18468,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,2,2012,18798,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,2,2013,19630,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,2,2014,21111,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,2,2015,21414,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,2,2016,22304,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,2,2017,22078,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,2,2018,22584,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,2,2019,23114,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,2,2020,22072,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
171,2,2021,22008,Wright,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
173,1,2010,1840,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,1,2011,1922,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,1,2012,1959,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,1,2013,1934,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,1,2014,1886,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,1,2015,1839,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,1,2016,1807,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,1,2017,1842,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,1,2018,1847,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,1,2019,1822,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,1,2020,1701,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,1,2021,1566,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,2,2010,2269,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,2,2011,2344,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,2,2012,2355,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,2,2013,2316,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,2,2014,2213,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,2,2015,2200,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,2,2016,2137,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,2,2017,2148,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,2,2018,2254,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,2,2019,2276,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,2,2020,2202,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
173,2,2021,2134,Yellow Medicine,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
