county,parents.lf.num,countyfp,Dem_Desc,edr,planning.region,mif,year,ccc.capacity,fcc.capacity
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2007,274,1384
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2008,244,1446
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2009,244,1432
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2010,321,1350
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2011,433,1270
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2012,410,1313
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2013,468,1226
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2014,458,1080
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2015,462,1060
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2016,426,1082
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2017,484,1068
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2018,490,1018
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2019,524,1012
Brown,1407,015,Town/rural mix,EDR 9 - South Central,Southwest,SE,2020,610,908
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2000,111,1082
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2001,111,1128
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2002,131,1226
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2003,151,1246
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2004,185,1248
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2005,218,1176
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2006,276,1186
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2007,277,1168
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2008,277,1144
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2009,277,1172
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2010,277,1144
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2011,292,1034
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2012,277,1034
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2013,277,950
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2014,277,976
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2015,277,902
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2016,337,844
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2017,337,768
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2018,332,774
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2019,341,740
Dodge,1358,039,Entirely urban,EDR 10 - Southeast,Southeast,SE,2020,375,692
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2000,138,650
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2001,138,656
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2002,138,606
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2003,129,616
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2004,103,532
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2005,103,490
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2006,107,444
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2007,107,418
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2008,123,362
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2009,123,378
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2010,123,334
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2011,123,308
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2012,156,312
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2013,156,330
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2014,156,340
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2015,156,362
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2016,184,332
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2017,199,338
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2018,202,318
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2019,202,328
Faribault,658,043,Town/rural mix,EDR 9 - South Central,Southwest,SE,2020,202,334
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2000,137,703
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2001,162,793
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2002,172,809
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2003,194,680
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2004,211,744
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2005,237,700
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2006,239,651
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2007,239,677
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2008,239,714
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2009,245,694
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2010,245,668
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2011,265,666
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2012,271,654
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2013,272,576
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2014,272,546
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2015,272,502
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2016,388,420
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2017,412,438
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2018,454,392
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2019,449,400
Fillmore,1183,045,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2020,419,388
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2000,364,782
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2001,391,800
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2002,391,772
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2003,381,742
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2004,381,766
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2005,391,678
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2006,372,665
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2007,372,708
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2008,372,758
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2009,330,804
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2010,330,758
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2011,303,800
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2012,285,780
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2013,285,816
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2014,305,800
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2015,309,722
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2016,309,670
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2017,309,676
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2018,309,696
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2019,309,634
Freeborn,1752,047,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2020,353,632
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2000,371,1592
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2001,361,1634
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2002,358,1612
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2003,399,1582
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2004,343,1510
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2005,337,1454
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2006,442,1422
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2007,448,1518
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2008,468,1494
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2009,423,1478
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2010,446,1476
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2011,455,1510
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2012,475,1356
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2013,506,1264
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2014,516,1216
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2015,527,1174
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2016,570,1072
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2017,610,1094
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2018,647,974
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2019,759,962
Goodhue,2373,049,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2020,800,870
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2000,160,1018
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2001,165,974
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2002,167,884
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2003,197,906
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2004,182,888
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2005,152,906
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2006,172,870
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2007,152,925
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2008,152,954
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2009,194,958
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2010,228,915
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2011,231,851
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2012,234,802
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2013,197,760
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2014,207,698
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2015,225,672
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2016,305,640
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2017,339,510
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2018,382,468
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2019,414,420
Houston,927,055,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2020,442,424
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2000,185,1100
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2001,167,1120
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2002,117,1204
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2003,110,1118
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2004,110,1180
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2005,133,1102
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2006,133,1134
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2007,148,1086
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2008,148,1220
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2009,79,1186
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2010,79,1142
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2011,79,1168
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2012,65,1172
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2013,65,1118
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2014,65,1042
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2015,65,1016
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2016,191,986
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2017,86,970
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2018,100,920
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2019,152,852
Le Sueur,1624,079,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2020,152,862
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2000,145,884
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2001,165,968
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2002,164,1000
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2003,208,980
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2004,138,886
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2005,163,834
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2006,161,916
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2007,161,886
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2008,161,884
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2009,161,932
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2010,182,948
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2011,182,850
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2012,182,798
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2013,182,858
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2014,182,792
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2015,202,758
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2016,225,742
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2017,132,742
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2018,132,748
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2019,152,656
Martin,1044,091,Town/rural mix,EDR 9 - South Central,Southwest,SE,2020,152,644
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2000,355,1834
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2001,360,1834
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2002,360,1810
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2003,342,1829
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2004,306,1596
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2005,260,1436
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2006,331,1314
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2007,344,1272
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2008,432,1290
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2009,432,1204
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2010,434,1174
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2011,474,1080
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2012,474,1014
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2013,520,1048
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2014,439,1024
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2015,473,850
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2016,488,868
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2017,523,852
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2018,605,790
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2019,615,772
Mower,2442,099,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2020,615,756
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2000,652,1098
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2001,618,1201
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2002,615,1128
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2003,606,1157
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2004,552,1117
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2005,554,1120
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2006,647,1132
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2007,662,1186
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2008,816,1124
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2009,977,1051
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2010,1073,1070
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2011,1079,1009
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2012,896,850
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2013,978,883
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2014,980,774
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2015,1041,796
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2016,1144,716
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2017,1153,668
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2018,1173,636
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2019,1173,622
Nicollet,1999,103,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2020,1125,624
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2000,2127,5469
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2001,2362,5803
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2002,2511,5686
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2003,2456,5900
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2004,2655,5796
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2005,2900,5769
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2006,2889,5745
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2007,2791,5748
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2008,3061,5803
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2009,3218,6016
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2010,3538,6148
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2011,3732,6016
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2012,3631,5835
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2013,3706,5354
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2014,3682,4935
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2015,3818,4507
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2016,4261,4445
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2017,4545,4226
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2018,5153,4104
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2019,5310,3828
Olmsted,9830,109,Entirely urban,EDR 10 - Southeast,Southeast,SE,2020,5220,3563
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2000,597,1976
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2001,485,1954
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2002,546,1963
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2003,616,2076
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2004,582,2010
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2005,717,2060
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2006,770,1942
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2007,818,1948
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2008,915,1932
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2009,915,1756
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2010,889,1816
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2011,917,1786
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2012,917,1736
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2013,1008,1590
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2014,1008,1532
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2015,996,1482
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2016,937,1432
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2017,1078,1370
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2018,1034,1338
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2019,1038,1238
Rice,3300,131,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE,2020,1083,1070
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2000,50,630
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2001,48,680
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2002,48,622
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2003,49,598
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2004,39,566
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2005,20,624
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2006,20,550
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2007,0,554
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2008,0,620
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2009,0,620
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2010,0,666
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2011,0,654
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2012,0,624
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2013,0,600
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2014,0,594
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2015,0,596
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2016,0,564
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2017,0,570
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2018,38,524
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2019,38,476
Sibley,940,143,Urban/town/rural mix,EDR 9 - South Central,Southwest,SE,2020,0,446
Steele,2154,147,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2000,548,1934
Steele,2154,147,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2001,553,2017
Steele,2154,147,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2002,573,1896
Steele,2154,147,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2003,595,2130
Steele,2154,147,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2004,560,2066
Steele,2154,147,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2005,595,2116
Steele,2154,147,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2006,625,2092
Steele,2154,147,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2007,622,2091
Steele,2154,147,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2008,710,2128
Steele,2154,147,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2009,710,2054
Steele,2154,147,Town/rural mix,EDR 10 - Southeast,Southeast,SE,2010,758,2008
